,artist_name,track_name,track_id,popularity,explicit,year_song,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
144,Khalid,Talk (feat. Disclosure),6TqXcAFInzjp0bODyvrWEq,82,False,2019,0.051,0.901,197573,0.4,0.0,0,0.0599,-8.575,1,0.126,135.984,4,0.346
145,Harry Styles,"Sunflower, Vol. 6",6iYMfxznTBlcVOgRHab2W0,81,False,2019,0.000564,0.566,221827,0.846,0.000795,7,0.121,-6.904,0,0.035,160.02,4,0.86
146,YNW Melly,Mixed Personalities (feat. Kanye West),6vWEAOUSxohKxhp0K1BsxL,80,True,2019,0.457,0.661,230400,0.44,0.0,2,0.128,-9.104,1,0.0803,149.937,4,0.352
147,Luke Combs,Beer Never Broke My Heart,3RzcoFkZ0AOp2nH71jP504,78,False,2019,0.0138,0.54,186733,0.863,0.0,1,0.0874,-4.483,1,0.0481,77.0,4,0.64
148,MEDUZA,Lose Control,7CHi4DtfK4heMlQaudCuHK,91,False,2019,0.129,0.598,168387,0.526,0.0,10,0.14,-8.659,0,0.0415,123.935,4,0.529
149,DaBaby,Baby Sitter (feat. Offset),7f1zjZG77S891Uv4O68yfk,78,True,2019,0.0219,0.852,157693,0.73,0.0,1,0.336,-5.803,1,0.0579,92.506,4,0.394
150,Trippie Redd,Who Needs Love,2ktxr00GpTtbMNeBjNeY8D,79,True,2019,0.763,0.85,158532,0.516,0.0,0,0.0896,-7.664,0,0.0714,108.963,4,0.874
151,French Montana,Writing on the Wall (feat. Post Malone & Cardi B),7x9nXsowok1JszkVztI5NI,79,True,2019,0.283,0.773,201271,0.836,2.1e-05,9,0.0828,-2.326,0,0.153,112.01,4,0.497
152,NLE Choppa,Shotta Flow (Feat. Blueface) [Remix],67XyC1GdSkKb9sbRRkUDXS,79,True,2019,0.0251,0.894,176632,0.511,0.0,2,0.14,-4.768,1,0.42,120.08,4,0.568
153,Anuel AA,China,2ksOAxtIxY8yElEWw8RhgK,92,False,2019,0.0846,0.786,301714,0.808,0.000289,7,0.0822,-3.702,1,0.0882,105.027,4,0.609
154,Roddy Ricch,Tip Toe (feat. A Boogie Wit da Hoodie),5j1yOqWONR9T6l43AzJ6Es,79,True,2019,0.095,0.757,185806,0.673,0.0,1,0.338,-8.513,1,0.141,92.958,3,0.574
155,DaBaby,INTRO,77KMttn3Lic7ZQKDlPqp8v,78,True,2019,0.0342,0.862,172800,0.685,0.0,0,0.204,-7.699,0,0.242,100.024,4,0.672
156,Lil Tjay,Hold On,5qDsijQM75KTdv3RtSPx91,78,True,2019,0.123,0.691,189480,0.602,0.0,9,0.0637,-6.807,0,0.209,151.987,4,0.685
157,Jonas Brothers,Only Human,0DiDStADDVh3SvAsoJAFMk,86,False,2019,0.108,0.795,183000,0.496,0.0,0,0.0645,-5.883,1,0.0722,94.01,4,0.874
158,YoungBoy Never Broke Again,Hot Now,3eeyKNIBrt5TH4y0y3QkOu,77,True,2019,0.232,0.739,128414,0.637,0.0,4,0.634,-5.79,0,0.44,164.91,4,0.513
159,Post Malone,Die For Me (feat. Future & Halsey),2C6WXnmZ66tHhHlnvwePiK,81,True,2019,0.19,0.614,245267,0.66,0.0,0,0.211,-2.848,1,0.0441,145.01,4,0.452
160,Idina Menzel,Show Yourself,50WeOnXhM1H7AZEeIDoWfZ,81,False,2019,0.724,0.321,260907,0.429,9.1e-05,6,0.0606,-7.073,1,0.0302,123.421,4,0.174
161,Ariana Grande,boyfriend (with Social House),0Ryd8975WihbObpp5cPW1t,84,True,2019,0.119,0.4,186107,0.795,0.0,10,0.159,-3.731,0,0.461,190.097,4,0.702
162,Billie Eilish,xanny,4QIo4oxwzzafcBWkKjDpXY,83,False,2019,0.751,0.521,243725,0.125,0.00207,9,0.265,-17.832,1,0.239,111.554,4,0.0528
163,Ariana Grande,"break up with your girlfriend, i'm bored",4kV4N9D1iKVxx1KLvtTpjS,83,True,2019,0.0421,0.726,190440,0.554,0.0,5,0.106,-5.29,0,0.0917,169.999,4,0.335
164,Kygo,Higher Love,6oJ6le65B3SEqPwMRNXWjY,86,False,2019,0.0154,0.693,228267,0.678,6.05e-06,8,0.101,-7.159,1,0.0324,103.952,4,0.404
165,JayDaYoungan,23 Island,2DnyKpPcFpC460wLJeGzOs,76,True,2019,0.546,0.805,242207,0.376,1.17e-06,7,0.221,-10.912,1,0.336,117.934,4,0.421
166,iann dior,emotions,5ls62WNKHUUrdF3r1cv83T,80,False,2019,0.0131,0.63,131213,0.63,0.0,9,0.142,-6.211,1,0.0395,80.512,4,0.163
167,Regard,Ride It,2tnVG71enUj33Ic2nFN6kZ,93,False,2019,0.177,0.88,157606,0.751,6.43e-05,7,0.106,-4.258,0,0.0874,117.948,4,0.884
168,Roddy Ricch,Bacc Seat (feat. Ty Dolla $ign),6In6SkveIw26thdYRhHTVX,79,True,2019,0.0404,0.783,172320,0.524,0.0,1,0.087,-6.828,1,0.115,144.989,4,0.153
169,Megan Thee Stallion,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),5N1o6d8zGcSZSeMFkOUQOk,79,True,2019,0.00485,0.872,199427,0.814,1.96e-06,0,0.214,-4.568,1,0.155,98.985,4,0.57
170,YNW Melly,Bang Bang,66FltlEV09mPJYAyfYm8De,78,True,2019,0.156,0.657,260333,0.522,0.0,10,0.0811,-7.632,1,0.397,179.687,4,0.442
171,Dreamville,Under The Sun (with J. Cole & Lute feat. DaBaby),6MF4tRr5lU8qok8IKaFOBE,78,True,2019,0.511,0.691,202040,0.64,0.0,0,0.409,-6.441,1,0.369,138.672,4,0.163
172,Taylor Swift,Lover (Remix) [feat. Shawn Mendes],3i9UVldZOE0aD0JnyfAZZ0,84,False,2019,0.433,0.448,221307,0.603,0.0,7,0.0862,-7.176,1,0.064,205.272,3,0.422
173,Katy Perry,Never Really Over,5PYQUBXc7NYeI1obMKSJK0,85,False,2019,0.194,0.77,223523,0.882,0.0,8,0.316,-4.792,1,0.0602,99.991,4,0.385
174,A Boogie Wit da Hoodie,Reply (feat. Lil Uzi Vert),364spZLB5bhNlnPrzvUB41,78,True,2019,0.0187,0.512,183589,0.623,0.0,9,0.13,-6.553,0,0.0808,112.15,5,0.219
175,Harry Styles,She,6SQLk9HSNketfgs2AyIiMs,80,False,2019,0.000532,0.535,362653,0.521,0.371,0,0.19,-5.942,1,0.0272,140.026,3,0.457
176,Calboy,Envy Me,7rvyVWja33WG9R97oeJAjx,78,True,2019,0.234,0.74,120133,0.488,0.0,1,0.241,-7.664,0,0.27,149.042,4,0.584
177,Lil Mosey,G Walk (with Chris Brown),7BxpObs6K7Yio5lVb3sMYX,79,True,2019,0.261,0.747,141467,0.704,0.0,0,0.11,-6.81,1,0.0674,90.041,4,0.653
178,Juice WRLD,Fast,6MjNilJCVKJq0LfFvo5jWJ,80,True,2019,0.426,0.623,208518,0.608,0.0,1,0.105,-5.937,0,0.0434,84.98,4,0.263
179,Post Malone,On The Road (feat. Meek Mill & Lil Baby),12Fkyg9lpmaz2zmKOfw2Y2,80,True,2019,0.0589,0.442,218320,0.737,0.0,7,0.102,-5.046,1,0.109,112.93,5,0.21
180,Quality Control,Baby,2nKYHpmwjLaEOXS3o7QMiz,77,True,2019,0.0957,0.97,142417,0.463,0.0,10,0.151,-7.259,1,0.366,108.003,4,0.46
181,Kehlani,Nights Like This (feat. Ty Dolla $ign),6ZRuF2n1CQxyxxAAWsKJOy,79,True,2019,0.367,0.61,201788,0.725,0.0,8,0.154,-5.131,1,0.15,146.163,4,0.291
182,Kehlani,All Me (feat. Keyshia Cole),3ucRKbRlikYHyoI17gfR0c,79,False,2019,0.233,0.42,178348,0.731,0.0,3,0.196,-2.657,0,0.0548,95.575,4,0.588
183,Lizzo,Juice,0k664IuFwVP557Gnx7RhIl,81,True,2019,0.00611,0.767,195145,0.889,0.0,7,0.402,-2.988,1,0.0963,119.93,4,0.843
184,Harry Styles,To Be So Lonely,5JiH89mHrv9oWHlD0T326z,80,False,2019,0.618,0.758,192080,0.436,1.61e-05,0,0.335,-7.269,1,0.0418,104.959,4,0.605
185,K CAMP,Lottery (Renegade),4dZTZbmJBCCofAExHwefda,80,True,2019,0.0145,0.915,170947,0.556,0.000179,1,0.0733,-8.601,1,0.216,148.964,4,0.67
186,Juice WRLD,Feeling,2Jh3UqxnHJMyzMzku4uOtE,78,True,2019,0.234,0.712,201920,0.515,0.0,10,0.205,-6.004,0,0.0857,160.0,4,0.563
187,NAV,Tap (feat. Meek Mill),5rU6kDNXZLXIinFezpbWbO,78,True,2019,0.0646,0.901,148278,0.676,0.0,2,0.0863,-7.033,1,0.251,85.018,4,0.452
188,Wale,On Chill (feat. Jeremih),5z51HY4ei5QhTjcvwq5Msw,77,True,2019,0.134,0.597,214035,0.733,0.0,1,0.159,-6.017,1,0.41,171.016,4,0.639
189,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),2Rk4JlNc2TPmZe2af99d45,84,False,2019,0.033,0.61,193000,0.83,0.0,0,0.118,-4.105,1,0.0571,182.162,4,0.728
190,Sam Hunt,Kinfolks,53F1MVa1BWUkTBbVqgVAfN,76,False,2019,0.0808,0.565,181933,0.805,0.0,0,0.173,-4.457,1,0.0489,76.04,4,0.869
191,Tainy,Adicto (with Anuel AA & Ozuna),3jbT1Y5MoPwEIpZndDDwVq,89,False,2019,0.017,0.734,270741,0.836,1.64e-05,10,0.179,-4.803,0,0.0735,80.002,4,0.623
192,Billie Eilish,my strange addiction,3Tc57t9l2O8FwQZtQOvPXK,82,False,2019,0.35,0.939,179889,0.305,0.000169,8,0.105,-10.952,0,0.354,100.029,4,0.563
193,Juice WRLD,Hear Me Calling,13ZyrkCDmRz5xY3seuAWYk,79,True,2019,0.308,0.699,189977,0.687,3.63e-05,7,0.121,-3.997,0,0.106,88.932,4,0.499
194,The Chainsmokers,Call You Mine,2oejEp50ZzPuQTQ6v54Evp,83,False,2019,0.204,0.585,217640,0.696,0.0,4,0.344,-5.6,0,0.0307,104.01,4,0.522
195,Normani,Motivation,0rIAC4PXANcKmitJfoqmVm,82,False,2019,0.0192,0.599,193837,0.887,1.21e-06,4,0.3,-3.967,1,0.0984,170.918,4,0.881
196,Billie Eilish,listen before i go,0tMSssfxAL2oV8Vri0mFHE,81,False,2019,0.935,0.319,242652,0.0561,0.00384,0,0.388,-23.023,1,0.045,79.764,3,0.082
197,NLE Choppa,"Camelot (feat. Yo Gotti, BlocBoy JB & Moneybagg Yo) - Remix",05JdgtCKkZ5CoOjM5KS4EG,77,True,2019,0.324,0.79,198694,0.88,0.0,7,0.0829,-1.983,1,0.376,175.013,4,0.857
198,Kaash Paige,Love Songs - Bonus,6qL5UWxRSQYml9O99ozoLv,80,False,2019,0.831,0.641,148640,0.355,0.000855,5,0.11,-10.599,1,0.0906,120.032,4,0.453
199,Lil Tjay,Go In,4YrS33mjBWWchoLJTkAKwt,78,True,2019,0.125,0.799,254963,0.698,0.0,9,0.0778,-5.947,0,0.169,121.998,4,0.799
200,Sub Urban,Cradles,1y4jsQt7MjnZhiD1L6qFBC,77,False,2019,0.256,0.534,209829,0.589,6.02e-05,1,0.176,-1.865,1,0.325,78.616,4,0.632
201,Young Thug,Millions,43YQDj1KOPMFAUcTEPKy4p,77,True,2019,0.00236,0.942,157520,0.531,0.000106,1,0.0812,-7.51,1,0.215,99.027,4,0.74
202,BTS,Boy With Luv (feat. Halsey),5KawlOMHjWeUjQtnuRs22c,85,False,2019,0.0923,0.645,229773,0.862,0.0,11,0.192,-4.757,0,0.0965,119.991,4,0.798
203,Shawn Mendes,If I Can't Have You,6LsAAHotRLMOHfCsSfYCsz,83,False,2019,0.524,0.692,190800,0.809,0.0,2,0.147,-4.198,1,0.0602,123.911,4,0.864
204,Panic! At The Disco,Into the Unknown - Panic! At The Disco Version,421eObjg0DTm2qajJl5OJm,81,False,2019,0.0244,0.456,189132,0.828,0.0,1,0.21,-6.225,1,0.077,116.719,4,0.313
205,MAX,Love Me Less (feat. Quinn XCII),2tOOcDDYkh0PSjr6GwPEAJ,78,False,2019,0.0828,0.732,177670,0.856,0.0,11,0.323,-2.2,0,0.0929,145.034,4,0.771
206,DaniLeigh,Easy - Remix,4CMrdHWqic0usIZfTrKoI3,78,False,2019,0.195,0.799,186587,0.301,0.0,7,0.0816,-11.361,1,0.185,100.026,4,0.511
207,Marshmello,Here With Me,5icOoE6VgqFKohjWWNp0Ac,83,False,2019,0.0623,0.791,156347,0.565,0.0,5,0.156,-3.933,0,0.0439,99.961,4,0.181
208,Machine Gun Kelly,I Think I'm OKAY (with YUNGBLUD & Travis Barker),2gTdDMpNxIRFSiu7HutMCg,79,True,2019,0.0257,0.628,169397,0.744,0.0,7,0.313,-4.718,1,0.0379,119.921,4,0.277
209,Lil Tjay,Brothers (feat. Lil Durk) - Remix,2wUwC1gBJIC05JH87v2hgN,76,True,2019,0.619,0.688,210120,0.489,0.0,2,0.153,-7.627,0,0.173,85.404,5,0.559
210,The Chainsmokers,Takeaway,3g0mEQx3NTanacLseoP0Gw,85,False,2019,0.126,0.528,209880,0.511,0.0,3,0.101,-8.144,1,0.0324,100.1,4,0.351
211,Lauv,i'm so tired...,7COXchtUOMd6uIT6HvmRaI,82,False,2019,0.176,0.599,162583,0.733,0.0,11,0.242,-7.058,1,0.203,102.211,4,0.534
212,Frank Ocean,In My Room,4S4Mfvv03M1cHgIOJcbUCL,78,True,2019,0.594,0.861,133680,0.647,0.661,7,0.114,-7.425,1,0.0675,158.037,4,0.67
213,Roddy Ricch,Boom Boom Room,3aBL75wBGHJnskegE9jyhb,76,True,2019,0.452,0.828,167558,0.543,0.0,2,0.15,-7.678,0,0.0865,125.989,4,0.231
214,Harry Styles,Fine Line,6VzcQuzTNTMFnJ6rBSaLH9,79,False,2019,0.172,0.306,377960,0.347,0.00013,2,0.0485,-8.5,1,0.0334,120.996,4,0.0511
215,Wallows,Are You Bored Yet? (feat. Clairo),57RA3JGafJm5zRtKJiKPIm,77,False,2019,0.156,0.682,178000,0.683,2.32e-05,8,0.273,-6.444,0,0.0287,120.023,4,0.64
216,Chris Brown,Heat (feat. Gunna),1GIYmwtBbPSHrqcSaukZck,77,True,2019,0.0607,0.62,232733,0.613,0.0,0,0.117,-5.83,1,0.0795,82.43,4,0.483
217,Zedd,Good Thing (with Kehlani),5aUSEPNd3m5xliFK4pn5mU,81,True,2019,0.399,0.693,210901,0.564,0.0,1,0.0409,-3.857,0,0.0378,185.913,3,0.574
218,Lil Skies,Magic,5NqOsPI4rA9Bl6LcCftzI2,77,True,2019,0.264,0.647,182338,0.706,0.0,6,0.114,-6.023,0,0.137,153.973,4,0.577
219,Kristen Bell,Some Things Never Change,4Xbotg4PCLJw9cDx2dtZLK,79,False,2019,0.613,0.567,209965,0.543,0.0,5,0.106,-4.485,1,0.0314,89.952,4,0.3
220,Gunna,Baby Birkin,0BOmhToQ03yOdpzYKMEnAg,76,True,2019,0.232,0.848,181948,0.649,0.0,2,0.101,-6.083,1,0.315,118.04,4,0.629
221,Kane Brown,Homesick,30RZAuEkYeDXvy46Iv6l7E,75,False,2019,0.46,0.701,205400,0.5,0.0,8,0.234,-8.82,1,0.0303,97.028,4,0.409
222,Lil Peep,Star Shopping,30bqVoKjX479ab90a8Pafp,81,True,2019,0.0967,0.585,142000,0.471,0.0184,4,0.115,-9.934,0,0.0616,93.099,4,0.323
223,Marshmello,Project Dreams,6GSkLS2y4ZnnZsuRAj975K,78,True,2019,0.409,0.78,167898,0.828,0.0,8,0.104,-2.235,1,0.237,160.113,4,0.786
224,Alec Benjamin,Mind Is A Prison,4GGSmoTmc5LClrowB4SmEw,81,False,2019,0.527,0.636,162034,0.661,0.0,5,0.18,-5.217,0,0.05,151.148,4,0.694
225,Blueface,Daddy (feat. Rich The Kid),4hanO6Du5J7QEguNHYZHmw,78,True,2019,0.07,0.869,151147,0.59,0.0,11,0.236,-8.214,1,0.257,107.934,4,0.479
226,Blake Shelton,God's Country,1dyxS3YzBbL0t8rEVwVQ1K,75,False,2019,0.0608,0.538,205107,0.752,5.39e-06,10,0.118,-5.106,1,0.0396,139.984,4,0.217
227,Post Malone,A Thousand Bad Times,2J0NXdHr6MYvKDSxB7k3V2,78,True,2019,0.105,0.632,221173,0.732,1.15e-05,6,0.111,-3.498,1,0.092,159.0,4,0.317
228,SAINt JHN,Roses - Imanbek Remix,7fPuWrlpwDcHm5aHCH5D9t,73,True,2019,0.0149,0.784,176219,0.721,0.00424,8,0.285,-5.457,1,0.0506,121.966,4,0.895
229,Kane Brown,Good as You,19kUPdKTp85q9RZNwaXM15,75,False,2019,0.4,0.634,192053,0.516,0.0,8,0.142,-6.05,1,0.0373,153.831,4,0.769
230,Tyla Yaweh,I Think I Luv Her,6VYXuUz1nYMap8gtqeIrQB,76,True,2019,0.000456,0.902,160742,0.608,0.0,11,0.0621,-6.238,1,0.27,84.001,4,0.836
231,Polo G,Heartless (feat. Mustard),028JxheELfIvvY4zBXuMjw,76,True,2019,0.15,0.776,201627,0.64,0.0,7,0.0983,-8.058,1,0.183,160.038,4,0.326
232,Dreamville,"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",5WnfnSpuNEGXyEt78PBA6d,76,True,2019,0.517,0.642,217867,0.647,0.0,7,0.0649,-6.312,0,0.428,120.749,4,0.664
233,The Chainsmokers,Family,3TKpJrY9q49Mj1JOsM9zGL,84,False,2019,0.426,0.584,194827,0.607,0.0,11,0.101,-6.605,1,0.0356,117.817,4,0.374
234,PUBLIC,Make You Mine,5iFwAOB2TFkPJk8sMlxP8g,80,False,2019,0.0128,0.606,232907,0.799,0.0,9,0.15,-4.452,1,0.0261,103.014,4,0.638
235,Joyner Lucas,Isis,36TO60sxDduIsO3xH8IcUh,78,True,2019,0.234,0.918,236000,0.837,0.0,1,0.227,-6.792,1,0.255,120.017,4,0.855
236,Dimelo Flow,Sigues Con El,7sQKy5vlPQllr0k9IjYJv3,91,False,2019,0.11,0.883,226533,0.668,0.000529,9,0.0734,-2.957,1,0.113,87.972,4,0.676
237,Lady Antebellum,What If I Never Get Over You,0qkdE1C0ufnUISKwhg8Wh6,75,False,2019,0.016,0.576,206598,0.724,0.0,0,0.107,-5.147,1,0.0274,93.029,4,0.34
238,Harry Styles,Canyon Moon,5IhzJOXNE7ki0IIJbZbnGq,78,False,2019,0.328,0.603,189787,0.621,3.49e-05,2,0.119,-7.14,1,0.0267,94.023,4,0.7
239,Billie Eilish,ilomilo,7qEKqBCD2vE5vIBsrUitpD,81,False,2019,0.724,0.855,156371,0.423,0.469,5,0.0896,-15.044,0,0.0585,120.02,4,0.572
240,NF,Time,6MxMqCgqmekcr0VwSU7AVH,78,False,2019,0.138,0.677,240429,0.688,0.0,0,0.114,-4.058,0,0.0633,98.049,4,0.198
241,Carly Pearce,I Hope You’re Happy Now,1iiehnBysGi59zXYXIuKQD,75,False,2019,0.168,0.591,198689,0.815,8.68e-06,10,0.142,-4.725,1,0.0366,118.024,4,0.306
242,Taylor Swift,I Forgot That You Existed,43rA71bccXFGD4C8GOpIlN,78,False,2019,0.298,0.664,170640,0.316,2.03e-06,5,0.0812,-10.345,1,0.519,92.875,4,0.541
243,Camila Cabello,Liar,7LzouaWGFCy4tkXDOOnEyM,85,False,2019,0.0169,0.74,207039,0.498,0.00282,11,0.319,-6.684,0,0.0456,98.016,4,0.652
244,Jonathan Groff,Lost in the Woods,7namdlOhbtsc8FvoSafOQt,78,False,2019,0.695,0.366,180763,0.478,8.91e-06,8,0.124,-6.972,1,0.0277,149.307,4,0.293
245,Joji,Sanctuary,3xaugmCyXrVkrDTXbFkMW3,80,False,2019,0.422,0.552,180019,0.65,0.000275,1,0.372,-7.199,1,0.128,167.788,4,0.316
246,Billie Eilish,8,6X29iaaazwho3ab7GNue5r,80,False,2019,0.698,0.735,173202,0.235,0.00604,3,0.107,-13.239,1,0.315,62.446,4,0.462
247,Lil Tjay,Leaked,0W64NfLrIsRTAFObko6uJx,75,True,2019,0.801,0.51,220240,0.619,0.0,7,0.0811,-7.918,1,0.281,97.018,4,0.321
248,J Balvin,QUE PRETENDES,25ZAibhr3bdlMCLmubZDVt,86,False,2019,0.0275,0.639,222347,0.791,0.0,10,0.362,-4.443,0,0.253,92.603,4,0.939
249,Tate McRae,stupid,4k3uABcX9iaGlt5pRJhumi,81,False,2019,0.0692,0.673,172916,0.579,8.61e-05,0,0.186,-6.029,0,0.0392,96.009,4,0.262
250,Trippie Redd,Death,3Kd6Wp3lG5HXMB2dlvuy7y,76,True,2019,0.0579,0.802,172196,0.82,0.0,10,0.149,-5.969,0,0.146,164.005,4,0.613
251,Trippie Redd,Hate Me,1FxTz4x5X7ewAICkKhB3kA,74,True,2019,0.406,0.872,144771,0.48,0.0,10,0.109,-7.184,1,0.0664,121.013,4,0.61
252,Post Malone,I'm Gonna Be,1ckLp8lCl8LipXI0ypX72m,77,True,2019,0.703,0.746,200680,0.559,0.0,5,0.148,-4.008,1,0.0316,117.943,4,0.368
253,Matt Stell,Prayed For You,4j6GMcVcqZf1r0GDqMtYp6,74,False,2019,0.0724,0.6,210373,0.698,1.64e-06,9,0.113,-5.86,1,0.0355,140.032,4,0.57
254,Luke Combs,Better Together,1tSGw3h54aHModEHHL1HGK,74,False,2019,0.826,0.552,219573,0.225,0.0,0,0.111,-11.501,1,0.0477,138.002,4,0.67
255,Lil Nas X,Old Town Road,0F7FA14euOIX8KcbEturGH,84,False,2019,0.0578,0.907,113000,0.53,2.23e-06,1,0.101,-6.112,1,0.127,135.998,4,0.507
256,Jhené Aiko,None Of Your Concern,1nal3Tf1OCV53KigMZXsZ7,76,True,2019,0.844,0.422,262213,0.546,0.0,9,0.108,-8.155,0,0.249,74.741,4,0.385
257,Red Velvet,Psycho,3CYH422oy1cZNoo0GTG1TK,87,False,2019,0.193,0.664,210560,0.666,0.0,8,0.0854,-2.203,1,0.0446,139.987,4,0.405
258,Ryan Hurd,To a T,64wjSAPLRnrjNByQCxnX3u,74,False,2019,0.17,0.687,178813,0.641,0.0,11,0.111,-5.814,1,0.03,120.04,4,0.663
259,Bankrol Hayden,Brothers (feat. Luh Kel),4TnUqDwu2XGgtCnSL4UIaa,75,True,2019,0.42,0.889,134380,0.478,0.0,8,0.0685,-10.342,1,0.246,121.02,4,0.779
260,Andy Grammer,"Don't Give Up On Me - (From ""Five Feet Apart"")",5A3fPy30SN2wuzrahpcxvV,79,False,2019,0.0875,0.641,196188,0.537,9.05e-06,0,0.115,-5.452,0,0.0282,112.864,4,0.0681
261,Sech,Otro Trago - Remix,4bTZeO72FwMa6wKOiqoynL,86,True,2019,0.0711,0.725,287773,0.79,1.14e-06,0,0.0602,-2.331,1,0.197,175.988,4,0.763
262,Sam Fischer,This City,3H3r2nKWa3Yk5gt8xgmsEt,78,False,2019,0.731,0.602,194853,0.377,0.0,11,0.0808,-6.213,1,0.0446,73.877,4,0.518
263,Thomas Rhett,Look What God Gave Her,2KqJC0koTBUyDlsMt5ok1V,74,False,2019,0.0272,0.739,168960,0.85,0.0,2,0.181,-3.966,1,0.0308,113.0,4,0.883
264,The Chainsmokers,Who Do You Love,2fVHrSxsQbJUuj9MW9zG1e,81,True,2019,0.0101,0.51,226733,0.846,0.0,3,0.208,-4.595,1,0.0461,139.927,4,0.475
265,Nicky Jam,Whine Up,2pWOMNQJW3g2zmGjP0Vkb0,90,False,2019,0.0549,0.817,215460,0.665,0.0,9,0.103,-6.224,0,0.0758,104.957,4,0.662
266,Blanco Brown,The Git Up,2KKijf6Ett4kmVNJze2roh,80,False,2019,0.0669,0.847,200594,0.678,0.0,9,0.274,-8.635,1,0.109,97.984,4,0.811
267,Doja Cat,Cyber Sex,1ghvzmzpx2nnrbx7wtpMgo,76,True,2019,0.318,0.917,165733,0.657,3.62e-06,8,0.0754,-5.716,1,0.0921,131.03,4,0.818
268,gianni & kyle,do u even miss me at all?,1AHf5FSofKcUw8tyKkccKF,77,True,2019,0.384,0.819,177627,0.519,0.0,10,0.0898,-7.16,0,0.0768,100.039,4,0.452
269,Stormzy,Own It (feat. Ed Sheeran & Burna Boy),4QPEwDdOMhY7rNS05mTyMR,88,False,2019,0.00838,0.817,216707,0.781,5.21e-06,7,0.123,-4.178,0,0.112,104.0,4,0.359
270,Lunay,Soltera - Remix,1c0hsvHLELX6y8qymnpLKL,84,False,2019,0.361,0.795,266087,0.783,0.0,5,0.437,-4.271,1,0.0432,92.016,4,0.8
271,Juice WRLD,Make Believe,6eiztdXRkooWsBt2xToMWI,75,True,2019,0.125,0.465,142026,0.84,0.0,0,0.138,-4.35,1,0.0722,83.981,4,0.672
272,OneRepublic,Rescue Me,0mjAU3yKR1QnXnHtjGJqTM,84,False,2019,0.156,0.759,158900,0.605,0.0,7,0.694,-7.737,1,0.0433,121.049,4,0.64
273,Kelsea Ballerini,homecoming queen?,1s71G3V7XQaVo5IOR6gLbp,74,False,2019,0.478,0.462,167796,0.512,0.0,9,0.0993,-5.443,1,0.0334,114.014,4,0.29
274,Machine Gun Kelly,Candy (feat. Trippie Redd),37AGgp9VP8TVJBfEat74Bj,77,True,2019,0.00829,0.744,156719,0.638,0.0,5,0.182,-4.86,0,0.049,98.019,4,0.48
275,Russ,CIVIL WAR,5tmu5pAFHkUSl8Fo8ncyA4,78,True,2019,0.116,0.913,143880,0.608,0.0,7,0.109,-6.764,1,0.259,101.002,4,0.496
276,Ashnikko,STUPID (feat. Yung Baby Tate),6qNB2ChCVPepl5ZjVJJTUW,78,True,2019,0.00459,0.772,167317,0.637,0.0,2,0.0778,-6.881,1,0.114,149.906,4,0.54
277,Lunay,Aventura,37zdqI4r1gswIzczSBkRon,88,False,2019,0.223,0.729,217130,0.726,0.0,5,0.101,-3.208,1,0.0422,92.025,4,0.876
278,Flo Milli,In The Party,2JF8KwK1hH7MWxKcFdTlcg,76,True,2019,0.00944,0.904,137362,0.564,0.0,9,0.123,-6.323,1,0.295,135.06,4,0.418
279,NF,PAID MY DUES,18czZN7uruOjftj71Kt8oj,77,False,2019,0.136,0.812,211644,0.784,0.0,2,0.109,-4.208,1,0.248,145.995,4,0.38
280,NLE Choppa,Shotta Flow,4dAMdQ6g4kGmnc1MDHsg77,75,True,2019,0.0786,0.888,160013,0.43,1.58e-06,9,0.132,-6.728,1,0.588,120.088,4,0.45
281,Rauw Alejandro,Fantasias,6mAN61JH0dzyZpWslS11jy,92,False,2019,0.143,0.879,199711,0.703,0.0,1,0.0569,-4.219,1,0.0701,94.004,4,0.788
282,Miley Cyrus,Slide Away,44ADyYoY5liaRa3EOAl4uf,81,False,2019,0.17,0.53,233654,0.538,2.83e-06,5,0.248,-6.672,1,0.0335,148.051,4,0.288
283,Pop Smoke,Dior,79s5XnCN4TJKTVMSmOx8Ep,77,True,2019,0.212,0.548,216387,0.805,0.000389,7,0.408,-5.732,1,0.351,142.094,4,0.648
284,Trippie Redd,Love Me More,2NSWi83peog6gHerzlMCqU,75,True,2019,0.22,0.638,143713,0.539,0.0,10,0.241,-5.853,1,0.0504,83.381,4,0.247
285,DaBaby,RAW SHIT (feat. Migos),1CCDIow4pPYyJYzhtTUYz2,75,True,2019,0.0273,0.874,216678,0.714,0.0,5,0.356,-4.946,1,0.233,130.046,4,0.85
286,ROSALÍA,"Yo x Ti, Tu x Mi",7BlBVFwvbWvcwNcUarQmjk,87,False,2019,0.462,0.78,201040,0.759,0.000868,1,0.143,-3.292,1,0.225,91.952,4,0.579
287,Evan Rachel Wood,All Is Found,61HVbcNeRACZpyvHrc3AnD,78,False,2019,0.926,0.228,125439,0.204,1.1e-05,5,0.092,-12.319,1,0.0387,83.372,4,0.195
